student_id,gender,major,program,GPA
697,Male,MS,ECE,7.241081983
698,Male,B.Tech,ECE,8.733827696
699,Male,B.Tech,ECE,6.923935562
700,Male,MS,CND,7.817092812
701,Other,B.Tech,CSE,6.458964906
702,Female,MS,CHD,7.124928469
703,Female,B.Tech,CHD,7.334231542
704,Male,B.Tech,CHD,4.590449306
705,Male,B.Tech,ECE,6.53648953
706,Male,B.Tech,CSE,7.141573345
707,Female,MS,CSE,8.255853185
708,Female,B.Tech,CSE,6.523213627
709,Male,B.Tech,CSE,8.11817399
710,Male,B.Tech,ECE,6.279035591
711,Male,PhD,ECE,8.207262123
712,Male,B.Tech,CHD,7.40346036
713,Male,MS,CSE,6.817841567
714,Female,MS,CHD,8.446120543
715,Male,B.Tech,CSE,7.339586747
716,Female,B.Tech,ECE,5.125724233
717,Female,B.Tech,ECE,7.182305022
718,Male,B.Tech,ECE,6.746512964
719,Female,B.Tech,CSE,8.268921971
720,Female,B.Tech,ECE,7.44059176
721,Male,B.Tech,ECE,7.879934291
722,Male,PhD,CND,7.965845719
723,Female,PhD,ECE,7.43580492
724,Male,B.Tech,ECE,6.503907535
725,Female,B.Tech,CHD,4.906944674
726,Male,B.Tech,ECE,6.943098425
727,Male,B.Tech,ECE,6.30715775
728,Female,B.Tech,CSE,8.180787254
729,Male,B.Tech,ECE,7.488504246
730,Male,B.Tech,CSE,6.0703863
731,Male,B.Tech,ECE,6.818782465
732,Male,MS,CHD,8.05158153
733,Male,B.Tech,ECE,7.336527185
734,Male,MS,CHD,9.009552135
735,Male,B.Tech,ECE,7.558789398
736,Male,B.Tech,CND,7.63759912
737,Male,B.Tech,CHD,7.696135342
738,Female,B.Tech,CSE,5.070272924
739,Male,B.Tech,ECE,8.142576911
740,Male,B.Tech,CSE,5.740514005
741,Male,B.Tech,ECE,6.196867364
742,Male,B.Tech,CSE,7.064261743
743,Female,B.Tech,CSE,5.843110339
744,Female,PhD,CHD,8.610374988
745,Male,MS,CND,7.218864028
746,Male,B.Tech,CND,6.470869658
747,Male,MS,CND,7.368141698
748,Male,B.Tech,ECE,8.999782701
749,Female,MS,ECE,8.778825509
750,Female,MS,CND,8.094872197
751,Female,B.Tech,ECE,7.184946
752,Male,PhD,CHD,6.670494163
753,Male,B.Tech,ECE,7.148109572
754,Female,B.Tech,ECE,7.615892481
755,Male,B.Tech,ECE,6.977930927
756,Male,B.Tech,CHD,7.322330278
757,Female,B.Tech,CND,6.86315516
758,Male,B.Tech,ECE,8.423883025
759,Male,B.Tech,CHD,6.016667576
760,Male,B.Tech,CSE,7.405045732
761,Male,B.Tech,CSE,6.710568152
762,Male,B.Tech,CHD,5.902255402
763,Male,B.Tech,CSE,6.870167302
764,Male,B.Tech,ECE,6.782471368
765,Male,B.Tech,CHD,8.209476888
766,Female,B.Tech,CSE,8.321271714
767,Male,B.Tech,CSE,7.870199186
768,Male,MS,ECE,7.42452707
769,Female,B.Tech,ECE,8.21385463
770,Male,B.Tech,CSE,6.836087003
771,Male,B.Tech,CND,7.527127161
772,Male,B.Tech,ECE,5.239366297
773,Male,B.Tech,CSE,7.3765093
774,Male,B.Tech,CHD,7.14321548
775,Male,PhD,CHD,7.792780009
776,Female,B.Tech,ECE,8.616289366
777,Male,MS,ECE,8.268000892
778,Male,B.Tech,CHD,7.131460037
779,Male,B.Tech,CSE,6.164331119
780,Female,B.Tech,ECE,8.518979844
781,Female,B.Tech,CHD,7.045385061
782,Female,PhD,CHD,7.777229876
783,Male,MS,CHD,7.712908184
784,Male,B.Tech,ECE,5.553979855
785,Male,B.Tech,ECE,5.11994311
786,Male,B.Tech,ECE,5.807521066
787,Male,B.Tech,ECE,6.696783971
788,Female,B.Tech,CSE,6.152444209
789,Male,PhD,CND,9.233224277
790,Male,B.Tech,CHD,5.589353497
791,Male,B.Tech,CSE,8.959544868
792,Male,B.Tech,CND,6.72947859
793,Male,MS,ECE,7.849414038
794,Male,B.Tech,CSE,8.540466859
795,Male,B.Tech,CSE,8.55637016
796,Male,B.Tech,CSE,6.878796965
797,Female,B.Tech,CSE,7.912340758
798,Male,B.Tech,CSE,6.128767061
799,Female,MS,CSE,8.379621371
800,Male,B.Tech,ECE,8.470313229
801,Male,B.Tech,CHD,8.903997241
802,Female,B.Tech,ECE,6.599057183
803,Female,MS,CND,8.266325425
804,Other,B.Tech,CHD,7.098816727
805,Male,MS,CND,6.292478083
806,Male,B.Tech,CSE,7.14971094
807,Male,B.Tech,ECE,5.589972204
808,Male,B.Tech,ECE,6.298031279
809,Male,B.Tech,CSE,7.811546529
810,Male,B.Tech,ECE,7.43199041
811,Male,PhD,ECE,8.839763502
812,Female,B.Tech,CSE,6.865554525
813,Male,B.Tech,CHD,6.068335246
814,Female,B.Tech,ECE,6.88515782
815,Male,MS,ECE,7.575780008
816,Female,MS,CND,8.54260894
817,Male,B.Tech,ECE,7.133168959
818,Female,B.Tech,CSE,4.774163586
819,Male,B.Tech,ECE,6.75140185
820,Female,MS,CND,8.927378012
821,Male,B.Tech,CSE,6.627972976
822,Female,B.Tech,ECE,5.258387298
823,Female,MS,ECE,7.791171438
824,Female,B.Tech,CSE,6.805391778
825,Female,B.Tech,ECE,6.775380248
826,Female,B.Tech,CSE,6.0927804
827,Female,B.Tech,ECE,7.272429637
828,Male,B.Tech,CSE,6.847276931
829,Female,PhD,ECE,7.975583672
830,Male,B.Tech,ECE,6.257843146
831,Male,B.Tech,CSE,5.598955917
832,Female,B.Tech,CHD,6.219884027
833,Female,PhD,ECE,8.384516475
834,Male,B.Tech,ECE,8.909609662
835,Male,PhD,CSE,8.589155368
836,Other,PhD,CND,9.005505812
837,Male,B.Tech,CSE,6.130156429
838,Male,MS,ECE,7.21099988
839,Female,B.Tech,CSE,6.725170789
840,Male,B.Tech,CSE,5.278845019
841,Male,MS,CND,7.52330572
842,Female,B.Tech,ECE,6.114048413
843,Male,B.Tech,CHD,7.75909112
844,Female,B.Tech,CND,5.917576874
845,Male,B.Tech,ECE,5.778687661
846,Male,B.Tech,CSE,6.606249141
847,Female,B.Tech,ECE,8.353160936
848,Male,MS,ECE,7.586915137
849,Male,B.Tech,CSE,6.941832168
850,Female,PhD,ECE,8.697032079
851,Female,B.Tech,ECE,5.513188306
852,Male,B.Tech,CSE,6.800846199
853,Male,B.Tech,CSE,8.504180473
854,Male,B.Tech,ECE,5.307609084
855,Female,B.Tech,CSE,5.085293191
856,Male,B.Tech,ECE,5.890089177
857,Male,MS,CND,9.115340983
858,Male,B.Tech,CND,7.995560645
859,Male,PhD,CND,7.894370234
860,Female,MS,ECE,8.034075215
861,Male,B.Tech,ECE,5.421351902
862,Female,B.Tech,ECE,7.078335077
863,Female,PhD,CND,7.907442178
864,Male,MS,CND,9.246480842
865,Female,PhD,CSE,9.07415389
866,Male,PhD,ECE,7.038753055
867,Male,B.Tech,CND,6.784666697
868,Male,B.Tech,CSE,8.223527235
869,Male,B.Tech,ECE,5.868352743
870,Male,B.Tech,ECE,5.983495453
871,Male,B.Tech,CND,7.536907665
872,Male,B.Tech,CND,5.796066647
873,Male,B.Tech,CHD,7.483898779
874,Male,B.Tech,CSE,7.08164056
875,Male,B.Tech,CND,6.02527678
876,Male,B.Tech,CSE,5.533732635
877,Male,B.Tech,CSE,5.979514085
878,Male,MS,ECE,6.522200622
879,Male,B.Tech,ECE,7.059061808
880,Male,B.Tech,CSE,8.425349097
881,Male,PhD,CHD,7.846951611
882,Male,MS,ECE,6.760689483
883,Female,B.Tech,CSE,4.82511629
884,Male,B.Tech,CSE,5.898118985
885,Male,MS,CHD,9.421048666
886,Female,B.Tech,CSE,5.256745694
887,Male,B.Tech,CSE,8.306079435
888,Female,PhD,CSE,6.850457301
889,Male,B.Tech,ECE,7.117933633
890,Male,B.Tech,CSE,8.923176283
891,Female,MS,CHD,7.094112782
892,Male,MS,ECE,7.836536854
893,Female,B.Tech,ECE,8.057720679
894,Male,B.Tech,ECE,7.171750065
895,Female,MS,ECE,7.594419243
896,Male,B.Tech,CSE,6.394064724
897,Male,PhD,CSE,9.009321099
898,Male,MS,CND,8.598728776
899,Male,B.Tech,ECE,5.695055537
900,Male,B.Tech,CSE,5.008500676
901,Male,B.Tech,CSE,7.127407354
902,Female,MS,CSE,7.432417229
903,Male,B.Tech,CSE,7.487069807
904,Male,PhD,CHD,8.505987683
905,Male,B.Tech,ECE,6.903167497
906,Female,B.Tech,CSE,5.466897088
907,Male,B.Tech,ECE,7.596148948
908,Female,MS,ECE,8.82631028
909,Male,B.Tech,CSE,8.524953639
910,Female,B.Tech,CSE,8.424334109
911,Male,B.Tech,ECE,7.965727225
912,Male,B.Tech,CND,6.270645387
913,Female,MS,CHD,6.638855079
914,Male,B.Tech,CSE,7.966037848
915,Male,MS,ECE,7.323896788
916,Male,B.Tech,ECE,8.05619923
917,Female,B.Tech,CSE,7.448996026
918,Male,B.Tech,ECE,7.023029934
919,Male,MS,CSE,7.886608334
920,Female,B.Tech,CHD,7.646228651
921,Male,B.Tech,ECE,7.168524345
922,Female,B.Tech,CHD,4.641816308
923,Male,PhD,ECE,8.856842647
924,Male,B.Tech,CSE,7.785083811
925,Male,B.Tech,ECE,5.362781815
926,Male,B.Tech,ECE,7.953148923
927,Male,B.Tech,CSE,6.425783851
928,Male,PhD,CND,8.351735693
929,Male,B.Tech,ECE,5.487978798
930,Male,B.Tech,ECE,7.537908863
931,Female,MS,CND,7.235008361
932,Male,B.Tech,ECE,6.448070854
933,Male,MS,ECE,7.431119072
934,Male,B.Tech,ECE,6.943672914
935,Female,B.Tech,ECE,9.564331456
936,Male,B.Tech,CSE,7.249497278
937,Female,B.Tech,ECE,7.607237106
938,Other,B.Tech,CSE,6.860796929
939,Male,B.Tech,CSE,4.854609249
940,Male,MS,CND,10
941,Male,MS,CND,7.799583652
942,Male,B.Tech,CSE,6.576693823
943,Female,B.Tech,ECE,6.390348088
944,Male,MS,ECE,8.08696395
945,Male,B.Tech,CSE,6.772338937
946,Male,MS,CSE,7.274178124
947,Male,B.Tech,ECE,6.710163213
948,Male,B.Tech,ECE,8.254688513
949,Female,MS,CSE,7.784121605
950,Female,B.Tech,CSE,6.558903334
951,Female,MS,CND,8.668478034
952,Male,B.Tech,CND,8.405686514
953,Male,B.Tech,CSE,7.308778562
954,Female,B.Tech,CHD,8.840969828
955,Female,B.Tech,CSE,5.388371105
956,Male,B.Tech,CSE,6.371813082
957,Male,B.Tech,ECE,5.879193708
958,Male,B.Tech,CSE,5.866290308
959,Female,B.Tech,CSE,7.904411054
960,Female,B.Tech,CND,7.235527972
961,Male,B.Tech,CHD,6.800943394
962,Female,B.Tech,ECE,6.295595659
963,Female,B.Tech,CSE,6.463274185
964,Female,B.Tech,CHD,7.700126955
965,Male,B.Tech,CND,8.953858128
966,Female,B.Tech,CSE,5.571880973
967,Other,B.Tech,CND,5.930540042
968,Female,MS,ECE,7.635258042
969,Male,B.Tech,CSE,4
970,Male,B.Tech,CHD,6.778740996
971,Female,MS,CSE,7.812831036
972,Male,B.Tech,CSE,7.98685828
973,Female,B.Tech,ECE,7.37421537
974,Male,B.Tech,ECE,5.802853982
975,Female,B.Tech,CSE,6.177509107
976,Male,B.Tech,CSE,7.885968331
977,Female,MS,CHD,9.09064387
978,Female,B.Tech,CSE,8.281403507
979,Male,MS,ECE,7.788470872
980,Male,PhD,ECE,8.011405862
981,Male,B.Tech,CSE,6.688942492
982,Male,PhD,CSE,9.13288897
983,Female,MS,ECE,8.935597665
984,Female,PhD,CND,8.25098709
985,Male,B.Tech,CSE,6.695795149
986,Female,B.Tech,ECE,8.0066494
987,Male,B.Tech,ECE,7.506268539
988,Female,PhD,ECE,8.526878085
989,Male,MS,ECE,8.059425387
990,Male,MS,ECE,8.017532943
991,Male,MS,CHD,7.84687639
992,Male,B.Tech,CSE,6.711613614
993,Male,MS,CSE,7.284597449
994,Male,MS,CSE,6.657710814
995,Female,B.Tech,ECE,7.693948526
996,Female,MS,ECE,7.290086742
997,Male,MS,CND,8.115385794
998,Female,B.Tech,CSE,6.902507346
999,Female,B.Tech,ECE,6.544312954
1000,Female,B.Tech,CSE,6.832462612
1001,Male,B.Tech,CSE,8.358932978
1002,Male,PhD,CND,8.412694223
1003,Male,MS,CND,7.698349081
1004,Male,MS,CSE,7.718181821
1005,Male,B.Tech,ECE,7.95985238
1006,Male,B.Tech,ECE,6.408676825
1007,Male,B.Tech,CSE,6.802378392
1008,Male,B.Tech,CND,5.611536045
1009,Male,MS,CND,8.135424245
1010,Female,MS,CSE,8.752177763
1011,Male,B.Tech,CHD,6.246304475
1012,Male,B.Tech,CSE,6.990067325
1013,Male,B.Tech,CSE,7.235939607
1014,Female,B.Tech,CSE,4.884385685
1015,Male,B.Tech,CSE,5.855431396
1016,Male,B.Tech,ECE,7.778389136
1017,Male,B.Tech,CND,6.087912899
1018,Female,PhD,CND,7.75782089
1019,Male,PhD,CND,8.61680295
1020,Male,MS,CHD,8.85568707
1021,Male,PhD,CHD,8.887278314
1022,Male,B.Tech,ECE,6.755562287
1023,Female,B.Tech,ECE,5.532043435
1024,Male,B.Tech,CSE,9.035769037
1025,Male,B.Tech,CSE,8.114265587
1026,Male,B.Tech,ECE,6.928086146
1027,Male,B.Tech,CSE,6.674564819
1028,Female,PhD,CHD,7.368785713
1029,Female,B.Tech,CSE,7.295196577
1030,Female,MS,CSE,8.520421564
1031,Female,B.Tech,CSE,7.867372959
1032,Female,MS,ECE,7.541739285
1033,Male,B.Tech,CSE,7.659947326
1034,Female,B.Tech,CSE,5.585347911
1035,Male,B.Tech,ECE,8.287074886
1036,Male,B.Tech,CSE,5.670390379
1037,Female,B.Tech,CSE,6.63372277
1038,Female,B.Tech,CND,8.17558105
1039,Male,B.Tech,CND,7.644945947
1040,Female,MS,CSE,7.550642141
1041,Male,PhD,CHD,8.305740479
1042,Male,B.Tech,ECE,5.16765547
1043,Female,B.Tech,CSE,5.644987153
1044,Male,PhD,CHD,8.754258635
1045,Female,B.Tech,CSE,7.16208147
1046,Male,B.Tech,ECE,6.305018279
1047,Male,B.Tech,ECE,7.10172523
1048,Male,B.Tech,ECE,5.617728784
1049,Male,MS,CND,8.697625251
1050,Male,B.Tech,CSE,6.917134485
1051,Male,B.Tech,ECE,6.576979823
1052,Male,MS,CHD,7.165490946
1053,Male,PhD,CSE,8.708113957
1054,Male,B.Tech,ECE,6.532670049
1055,Female,MS,ECE,8.301089767
1056,Male,B.Tech,ECE,6.65236219
1057,Male,MS,ECE,7.504270794
1058,Female,B.Tech,ECE,6.271017896
1059,Female,B.Tech,ECE,7.734989121
1060,Male,B.Tech,ECE,8.478374526
1061,Female,B.Tech,ECE,5.835286419
1062,Male,B.Tech,CND,5.750712022
1063,Male,B.Tech,ECE,6.857971644
1064,Male,PhD,ECE,8.454758246
1065,Male,B.Tech,CND,6.425645209
1066,Other,PhD,ECE,7.187551497
1067,Male,B.Tech,CSE,7.321102043
1068,Male,B.Tech,CSE,8.038146438
1069,Male,PhD,ECE,8.406938482
1070,Female,B.Tech,CHD,6.321848548
1071,Male,B.Tech,CSE,7.308318078
1072,Female,MS,CND,8.188154293
1073,Male,MS,CND,7.307820491
1074,Male,B.Tech,CSE,7.718751663
1075,Male,B.Tech,CSE,7.637553151
1076,Female,B.Tech,ECE,5.300981662
1077,Female,B.Tech,CSE,6.385596881
1078,Male,MS,ECE,8.401174601
1079,Male,MS,CND,7.938568155
1080,Female,B.Tech,CSE,6.214712307
1081,Female,B.Tech,CSE,6.759752695
1082,Male,PhD,CSE,8.610960694
1083,Male,B.Tech,CSE,6.930245348
1084,Male,MS,CSE,8.286860504
1085,Female,B.Tech,CSE,6.451531795
1086,Male,PhD,CSE,7.475685832
1087,Female,B.Tech,CSE,6.735603944
1088,Male,MS,CSE,8.637270288
1089,Male,B.Tech,ECE,6.699641558
1090,Male,MS,CHD,7.480960228
1091,Male,B.Tech,CSE,6.74136886
1092,Male,B.Tech,CSE,5.083026441
1093,Male,B.Tech,CHD,6.353967289
1094,Male,B.Tech,CHD,5.457064967
1095,Female,B.Tech,ECE,5.76491002
1096,Male,PhD,CHD,8.694960524
1097,Female,B.Tech,ECE,5.425525921
1098,Male,B.Tech,CND,4.420386165
1099,Female,B.Tech,ECE,7.261773191
1100,Male,B.Tech,CSE,6.934893096
1101,Male,B.Tech,CSE,7.906846495
1102,Male,MS,CHD,8.631908715
1103,Male,B.Tech,CHD,7.136513256
1104,Male,MS,CND,8.561924738
1105,Male,B.Tech,ECE,6.051252042
1106,Other,B.Tech,ECE,7.151700263
1107,Male,B.Tech,CND,7.941049845
1108,Male,B.Tech,CSE,6.799369555
1109,Female,B.Tech,CSE,4.261394521
1110,Male,MS,CSE,8.018076424
1111,Male,B.Tech,ECE,8.42300976
1112,Male,PhD,CND,7.611386924
1113,Male,MS,CSE,7.969448732
1114,Female,B.Tech,ECE,6.166961489
1115,Male,B.Tech,ECE,8.168286867
1116,Male,MS,CSE,8.820914655
1117,Female,B.Tech,ECE,6.921444566
1118,Male,B.Tech,CHD,7.16788505
1119,Female,B.Tech,CHD,6.074575647
1120,Male,MS,ECE,8.071326593
1121,Female,B.Tech,CSE,5.965015286
1122,Male,MS,CSE,8.139425535
1123,Male,MS,CHD,7.609270918
1124,Male,B.Tech,CSE,5.406509371
1125,Female,B.Tech,CSE,6.73621096
1126,Male,B.Tech,CSE,7.511801414
1127,Male,B.Tech,CSE,5.563533003
1128,Female,B.Tech,ECE,5.491442333
1129,Female,B.Tech,ECE,5.99650727
1130,Male,B.Tech,ECE,7.646172373
1131,Male,MS,CSE,8.425878874
1132,Other,B.Tech,CHD,6.581191723
1133,Male,B.Tech,ECE,8.667701513
1134,Male,B.Tech,ECE,6.08098347
1135,Female,B.Tech,CND,6.935626286
1136,Female,B.Tech,CND,9.076606253
1137,Male,MS,ECE,8.059078821
1138,Female,MS,CHD,7.637532418
1139,Female,B.Tech,CSE,7.952582802
1140,Male,PhD,CSE,8.515493281
1141,Female,MS,CSE,7.660465236
1142,Male,B.Tech,CSE,5.604551549
1143,Male,MS,CSE,6.736036031
1144,Female,B.Tech,CHD,8.152475838
1145,Male,B.Tech,ECE,7.856844985
1146,Male,B.Tech,CSE,8.871973772
1147,Male,B.Tech,CSE,6.813375309
1148,Male,MS,CND,8.307125235
1149,Female,B.Tech,ECE,6.725960922
1150,Female,MS,CSE,8.138636742
1151,Female,B.Tech,ECE,6.252265045
1152,Male,B.Tech,CSE,8.00369909
1153,Male,B.Tech,ECE,7.010806897
1154,Female,B.Tech,ECE,6.195593202
1155,Male,PhD,CSE,7.826969897
1156,Male,MS,CHD,8.250152485
1157,Male,MS,CSE,8.207864995
1158,Male,B.Tech,ECE,6.537678295
1159,Female,B.Tech,ECE,9.206968089
1160,Male,MS,CSE,7.348275436
1161,Female,MS,CSE,8.004861928
1162,Male,B.Tech,ECE,6.850562303
1163,Female,B.Tech,ECE,6.19504919
1164,Male,B.Tech,CSE,6.468574501
1165,Female,PhD,CHD,7.926949262
1166,Male,MS,CSE,7.909379158
1167,Other,B.Tech,CSE,7.670327505
1168,Female,MS,ECE,8.461603405
1169,Male,MS,CSE,6.887872024
1170,Female,MS,CSE,6.677473958
1171,Male,B.Tech,CSE,7.431784008
1172,Male,B.Tech,CSE,7.267030064
1173,Male,B.Tech,CSE,6.830737845
1174,Male,PhD,CSE,8.745455331
1175,Male,B.Tech,ECE,6.833106449
1176,Male,B.Tech,ECE,7.137545841
1177,Female,PhD,CND,7.255290927
1178,Male,MS,ECE,7.846277603
1179,Male,B.Tech,ECE,6.75542088
1180,Male,MS,CHD,7.956122099
1181,Male,B.Tech,CHD,6.098444837
1182,Male,B.Tech,CND,7.132129282
1183,Female,MS,CHD,7.878554129
1184,Male,PhD,CSE,7.367218479
1185,Male,B.Tech,ECE,7.901017455
1186,Male,B.Tech,ECE,5.654010415
1187,Female,PhD,CND,8.205824776
1188,Male,B.Tech,ECE,7.373894716
1189,Male,B.Tech,CSE,10
1190,Male,B.Tech,CHD,6.201451215
1191,Male,B.Tech,CND,8.395101836
1192,Male,PhD,CHD,8.596074379
1193,Male,B.Tech,CHD,7.091251711
1194,Female,B.Tech,CSE,7.012158595
1195,Male,B.Tech,CND,5.848338123
1196,Male,B.Tech,ECE,6.860957337
1197,Male,B.Tech,CND,4.952976378
1198,Female,PhD,ECE,7.497408281
1199,Male,B.Tech,CND,7.716942668
1200,Female,PhD,CSE,8.324031157
1201,Female,B.Tech,ECE,5.26058876
1202,Female,B.Tech,ECE,7.006578245
1203,Male,MS,ECE,8.162641723
1204,Female,B.Tech,CHD,7.713160721
1205,Male,B.Tech,ECE,6.937744117
1206,Male,B.Tech,ECE,7.466343745
1207,Male,MS,CSE,7.809446542
1208,Male,MS,CND,7.687260705
1209,Female,B.Tech,ECE,6.875306163
1210,Male,B.Tech,CND,5.961599066
1211,Male,B.Tech,ECE,6.848445886
1212,Male,MS,CHD,8.18794132
1213,Female,B.Tech,CSE,6.495648637
1214,Female,B.Tech,CSE,7.197428868
1215,Male,PhD,CHD,8.729014577
1216,Female,PhD,CND,8.02871564
1217,Female,B.Tech,ECE,7.931103882
1218,Female,B.Tech,CHD,6.682101135
1219,Male,B.Tech,CSE,5.808145082
1220,Male,PhD,CND,8.321819404
1221,Female,B.Tech,ECE,6.011468894
1222,Male,PhD,CSE,8.207216503
1223,Male,B.Tech,ECE,7.238403745
1224,Male,B.Tech,ECE,5.936661375
1225,Female,B.Tech,CHD,7.11377089
1226,Female,B.Tech,CHD,5.927725606
1227,Female,B.Tech,ECE,6.519226942
1228,Male,B.Tech,ECE,7.113845487
1229,Female,MS,ECE,7.887272271
1230,Female,B.Tech,ECE,5.889920184
1231,Female,B.Tech,CSE,6.287792536
1232,Female,B.Tech,CSE,7.188843415
1233,Female,B.Tech,CSE,5.587457327
1234,Male,B.Tech,CHD,7.030294837
1235,Male,B.Tech,CSE,8.981454568
1236,Female,B.Tech,CSE,5.930022208
1237,Male,MS,ECE,7.542722063
1238,Female,B.Tech,CHD,8.94787232
1239,Male,B.Tech,CHD,6.772906198
1240,Female,B.Tech,CSE,7.89006112
1241,Male,B.Tech,ECE,7.810078897
1242,Female,B.Tech,CND,5.036963563
1243,Male,B.Tech,CND,7.401470166
1244,Male,B.Tech,CSE,7.354607196
1245,Female,B.Tech,CHD,7.043495207
1246,Female,B.Tech,ECE,6.299944473
1247,Male,B.Tech,CSE,7.501468129
1248,Male,MS,CND,7.616413437
1249,Other,B.Tech,CSE,5.410676592
1250,Male,B.Tech,CHD,6.807212588
1251,Female,B.Tech,ECE,7.146084401
1252,Other,PhD,ECE,8.684794342
1253,Male,B.Tech,ECE,7.368497165
1254,Female,B.Tech,CSE,6.822243812
1255,Male,MS,ECE,7.992584551
1256,Male,MS,CHD,8.31493712
1257,Male,MS,ECE,7.842173926
1258,Male,B.Tech,ECE,6.130447067
1259,Female,B.Tech,CND,6.192749306
1260,Male,B.Tech,CSE,8.174394725
1261,Male,B.Tech,ECE,6.275029424
1262,Female,B.Tech,CSE,7.43679553
1263,Other,B.Tech,ECE,6.284584102
1264,Male,B.Tech,ECE,7.920573257
1265,Male,B.Tech,ECE,6.421577039
1266,Male,MS,CHD,9.316422873
1267,Male,B.Tech,CND,6.523308362
1268,Female,B.Tech,CHD,8.136140224
1269,Female,MS,CSE,8.150306067
1270,Male,MS,CHD,8.774811119
1271,Male,B.Tech,ECE,9.380485997
1272,Female,PhD,CSE,8.322689768
1273,Male,MS,ECE,7.907548111
1274,Female,B.Tech,ECE,6.583285895
1275,Male,B.Tech,ECE,6.146426073
1276,Male,B.Tech,CSE,8.945956655
1277,Male,B.Tech,ECE,7.13505711
1278,Male,B.Tech,CSE,8.172133706
1279,Female,B.Tech,CND,8.428917902
1280,Male,B.Tech,CHD,7.027092288
1281,Male,PhD,CND,8.103572689
1282,Male,MS,CHD,6.808672754
1283,Male,MS,CSE,6.497819976
1284,Male,MS,CHD,8.229357361
1285,Male,B.Tech,CSE,5.992138067
1286,Male,B.Tech,ECE,6.147521401
1287,Female,B.Tech,CND,7.094773457
1288,Male,PhD,CHD,8.651144269
1289,Female,B.Tech,CND,6.123642934
1290,Male,MS,CND,8.290107074
1291,Male,B.Tech,ECE,7.95305653
1292,Male,B.Tech,CSE,8.739519785
1293,Female,B.Tech,ECE,7.853120377
1294,Female,PhD,CSE,7.870377395
1295,Male,B.Tech,ECE,7.345259168
1296,Male,B.Tech,CSE,6.986281015
1297,Male,B.Tech,CSE,5.539824487
1298,Female,B.Tech,ECE,6.843127646
1299,Male,B.Tech,CHD,6.459820782
1300,Female,MS,ECE,8.632103568
1301,Male,B.Tech,CSE,5.350579251
1302,Male,B.Tech,CSE,5.711597964
1303,Female,B.Tech,CSE,5.817309839
1304,Male,B.Tech,ECE,5.437828676
1305,Female,B.Tech,ECE,6.82113103
1306,Male,B.Tech,CSE,6.221231847
1307,Male,B.Tech,CSE,8.032511647
1308,Male,B.Tech,ECE,7.375949992
1309,Male,B.Tech,ECE,5.502201651
1310,Male,MS,CND,7.891418631
1311,Male,MS,ECE,8.16512496
1312,Male,MS,CND,7.768429718
1313,Female,B.Tech,CHD,5.803979356
1314,Male,B.Tech,CSE,6.273871616
1315,Male,PhD,CSE,8.342828417
1316,Male,B.Tech,CSE,7.148054884
1317,Female,B.Tech,CSE,4.332946619
1318,Male,B.Tech,ECE,5.685281176
1319,Male,B.Tech,CSE,7.562989508
1320,Female,B.Tech,CSE,5.6549008
1321,Male,B.Tech,CSE,6.895604007
1322,Male,MS,ECE,6.96748045
1323,Female,B.Tech,ECE,8.225598699
1324,Male,B.Tech,CHD,6.751352557
1325,Other,B.Tech,ECE,7.578392504
1326,Male,B.Tech,CSE,6.67222276
1327,Male,B.Tech,ECE,5.816078164
1328,Male,PhD,CSE,7.504764237
1329,Male,B.Tech,CSE,7.024135963
1330,Other,PhD,CHD,8.265411157
1331,Male,PhD,CND,8.020974564
1332,Male,B.Tech,CSE,7.650165353
1333,Female,B.Tech,CHD,7.298508983
1334,Male,B.Tech,CSE,8.398930182
1335,Female,MS,ECE,8.047044868
1336,Male,MS,ECE,8.171365408
1337,Male,MS,CSE,6.929002246
1338,Other,MS,CHD,6.51734978
1339,Male,B.Tech,ECE,6.528509153
1340,Male,B.Tech,ECE,6.047457361
1341,Male,B.Tech,ECE,4.051622239
1342,Male,MS,CND,7.632410832
1343,Male,B.Tech,CND,5.969036351
1344,Male,MS,ECE,7.615685186
1345,Female,MS,CND,8.539820251
1346,Male,B.Tech,CSE,6.244888224
1347,Female,B.Tech,ECE,6.529429173
1348,Female,B.Tech,CSE,8.436794225
1349,Female,PhD,ECE,7.681072365
1350,Female,PhD,CSE,7.678714694
1351,Male,B.Tech,ECE,7.568702672
1352,Male,B.Tech,CSE,5.421921976
1353,Female,B.Tech,ECE,7.622568688
1354,Male,B.Tech,CSE,7.057985883
1355,Male,PhD,CHD,8.487620675
1356,Male,PhD,ECE,8.610594005
1357,Male,B.Tech,CSE,7.475888056
1358,Male,B.Tech,CND,7.154130151
1359,Other,MS,CSE,8.036115741
1360,Female,B.Tech,CSE,5.05932359
1361,Male,B.Tech,CSE,7.61698149
1362,Male,MS,ECE,7.766052886
1363,Female,B.Tech,CSE,6.320073178
1364,Female,B.Tech,ECE,6.24693621
1365,Female,PhD,ECE,8.602730439
1366,Male,B.Tech,ECE,5.597532904
1367,Male,B.Tech,ECE,7.019067503
1368,Male,B.Tech,CSE,7.22482975
1369,Male,MS,CSE,7.480160846
1370,Male,B.Tech,CSE,7.764788344
1371,Male,B.Tech,ECE,7.996086423
1372,Male,B.Tech,CSE,7.046316612
1373,Male,MS,CND,8.161105159
1374,Male,PhD,CND,8.645110849
1375,Male,B.Tech,CHD,8.630975908
